OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025EP,2021-02-09T09:04:59.045088,14.21854106,.0082609,98.5964,71.3267,235.8146,136.2514,0,U,29845,999,72968,.6874E-4,.113E-5,0
FENGYUN 1C DEB,1999-025EQ,2021-02-09T08:19:31.055808,14.17790672,.0085585,98.8971,80.3313,332.2395,90.3291,0,U,29846,999,72807,.35148E-4,.29E-6,0
FENGYUN 1C DEB,1999-025ER,2021-02-09T12:09:59.279904,14.01479180,.0084508,98.9014,59.3678,281.7440,234.1771,0,U,29847,999,71971,.26186E-3,.364E-5,0
FENGYUN 1C DEB,1999-025ES,2021-02-09T10:44:10.110336,14.09110980,.0137026,98.2558,14.5535,352.5471,128.9908,0,U,29848,999,72154,.27387E-3,.479E-5,0
FENGYUN 1C DEB,1999-025ET,2021-02-09T12:07:16.991328,13.97893724,.0092248,99.0842,122.3346,246.5839,122.6872,0,U,29849,999,71633,.56354E-3,.783E-5,0
FENGYUN 1C DEB,1999-025EU,2021-02-09T19:33:35.580960,13.92519368,.0111926,98.1176,160.0120,216.6087,296.2898,0,U,29850,999,71388,.2351E-3,.282E-5,0
FENGYUN 1C DEB,1999-025EV,2021-02-09T18:44:14.256384,13.81911900,.0144483,99.6050,19.9809,195.1366,286.3333,0,U,29851,999,70961,.75827E-4,.41E-6,0
FENGYUN 1C DEB,1999-025EW,2021-02-09T20:20:26.642976,13.93296151,.0156675,99.2829,358.5081,288.1352,99.5937,0,U,29852,999,71301,.25554E-3,.322E-5,0
FENGYUN 1C DEB,1999-025EX,2021-02-09T10:45:03.311136,13.87362020,.0173563,98.4654,306.8639,65.5172,296.3978,0,U,29853,999,71123,.51565E-3,.647E-5,0
FENGYUN 1C DEB,1999-025EY,2021-02-09T14:08:54.047616,13.81613193,.0149798,99.0000,273.6415,122.7157,271.7648,0,U,29854,999,70930,.11797E-3,.97E-6,0
FENGYUN 1C DEB,1999-025EZ,2021-02-09T14:29:53.642976,13.89218648,.0212162,98.1822,164.4964,316.1503,53.9891,0,U,29855,999,71101,.46976E-3,.646E-5,0
FENGYUN 1C DEB,1999-025FA,2021-02-09T18:16:32.166624,14.02211552,.0419848,98.7628,141.1217,333.7163,188.1076,0,U,29856,999,71367,.26519E-3,.831E-5,0
FENGYUN 1C DEB,1999-025FB,2021-02-09T10:49:18.052896,13.74932091,.0205806,98.4286,218.3176,36.3863,325.1081,0,U,29857,999,70442,.43584E-3,.449E-5,0
FENGYUN 1C DEB,1999-025FC,2021-02-09T08:35:32.625600,13.71138914,.0210315,99.1239,191.0826,33.0388,357.4394,0,U,29858,999,70290,.33499E-3,.31E-5,0
FENGYUN 1C DEB,1999-025FD,2021-02-09T09:17:04.200288,13.63989577,.0322168,98.3685,86.7956,252.5220,104.0478,0,U,29859,999,69819,.54439E-3,.578E-5,0
FENGYUN 1C DEB,1999-025FE,2021-02-09T10:41:18.396384,13.66458736,.0246335,98.6069,232.2892,8.7183,59.8367,0,U,29860,999,69927,.70941E-3,.687E-5,0
FENGYUN 1C DEB,1999-025FK,2021-02-09T12:10:46.972704,14.61721526,.0162212,98.9219,123.1420,214.9237,155.3358,0,U,29865,999,74814,.75191E-4,.384E-5,0
FENGYUN 1C DEB,1999-025FL,2021-02-09T13:05:23.626176,14.54689142,.0221863,98.0263,70.5105,342.7778,170.9376,0,U,29866,999,74583,.39516E-4,.177E-5,0
FENGYUN 1C DEB,1999-025FN,2021-02-09T10:01:56.120160,14.56223636,.026624,98.1966,99.1071,173.1500,199.5121,0,U,29868,999,74442,.74488E-4,.472E-5,0
FENGYUN 1C DEB,1999-025FP,2021-02-09T09:55:30.254304,14.32190997,.0093246,99.0024,257.8347,148.5652,334.7839,0,U,29869,999,73494,.53794E-4,.105E-5,0
FENGYUN 1C DEB,1999-025FQ,2021-02-09T11:55:03.623808,14.28106508,.0121736,98.3514,60.7425,6.5571,159.5634,0,U,29870,999,73364,.15168E-4,-.2E-7,0
FENGYUN 1C DEB,1999-025FR,2021-02-09T13:52:37.085664,14.31310599,.0068955,99.0230,266.5460,247.4501,141.6368,0,U,29871,999,73357,.11102E-3,.253E-5,0
FENGYUN 1C DEB,1999-025FS,2021-02-09T12:39:45.143712,14.29992380,.0263376,98.5172,81.7672,164.8147,196.1138,0,U,29872,999,73292,.75729E-4,.234E-5,0
FENGYUN 1C DEB,1999-025FT,2021-02-09T09:59:38.268096,13.95905394,.0092943,99.4128,186.5878,304.7143,124.3850,0,U,29873,999,71642,.49086E-3,.649E-5,0
FENGYUN 1C DEB,1999-025FU,2021-02-09T10:40:37.187040,14.06446243,.0140966,98.3663,23.7604,41.8274,83.9117,0,U,29874,999,71869,.61068E-3,.1066E-4,0
FENGYUN 1C DEB,1999-025FV,2021-02-09T12:31:07.701888,14.24328917,.008294,98.6023,124.4289,180.2364,192.9201,0,U,29875,999,73162,.93089E-5,-.21E-6,0
FENGYUN 1C DEB,1999-025FW,2021-02-09T13:39:58.845312,14.18765203,.0063797,98.4097,159.2520,105.7044,266.4808,0,U,29876,999,72849,.33476E-4,.31E-6,0
FENGYUN 1C DEB,1999-025FX,2021-02-09T13:54:58.004928,14.20239071,.0048209,98.6461,73.7071,306.2776,212.0137,0,U,29877,999,72860,.10472E-3,.183E-5,0
FENGYUN 1C DEB,1999-025FY,2021-02-09T05:11:44.245248,14.32622265,.0122309,97.0050,130.0082,7.4784,352.8192,0,U,29878,999,73022,.22433E-3,.63E-5,0
FENGYUN 1C DEB,1999-025GA,2021-02-09T19:34:57.995328,13.86021791,.0249704,98.1907,153.8602,334.6861,178.7455,0,U,29880,999,71049,.25193E-3,.333E-5,0
FENGYUN 1C DEB,1999-025GB,2021-02-09T09:11:43.956096,13.52722436,.0306439,98.7215,192.7498,324.1449,87.6458,0,U,29881,999,69294,.11808E-2,.1016E-4,0
FENGYUN 1C DEB,1999-025GE,2021-02-09T11:36:32.184576,14.29543092,.0053281,99.6179,223.5944,159.0565,256.4347,0,U,29884,999,73234,.15289E-3,.344E-5,0
FENGYUN 1C DEB,1999-025GF,2021-02-09T09:53:27.312288,14.12114033,.0120027,98.2820,88.6627,218.6930,268.4161,0,U,29885,999,72505,.18658E-4,-.3E-7,0
FENGYUN 1C DEB,1999-025GG,2021-02-09T10:28:38.973216,14.37434242,.0037868,99.2158,359.1380,310.1247,177.9078,0,U,29886,999,73149,.44434E-3,.1289E-4,0
FENGYUN 1C DEB,1999-025GH,2021-02-09T02:21:05.478048,14.21936998,.0327666,98.9176,88.3558,96.7992,319.8231,0,U,29887,999,72782,.80549E-4,.254E-5,0
FENGYUN 1C DEB,1999-025GJ,2021-02-09T14:21:03.184128,14.13272957,.0294132,99.0293,166.2292,343.9858,15.2163,0,U,29888,999,72501,.66753E-4,.135E-5,0
FENGYUN 1C DEB,1999-025GK,2021-02-09T11:01:40.679904,14.10500569,.015892,99.5604,30.7683,258.1372,255.1953,0,U,29889,999,72386,.34696E-4,.18E-6,0
FENGYUN 1C DEB,1999-025GL,2021-02-09T09:44:13.810560,14.14293075,.0017472,99.5157,21.9198,349.4804,10.5998,0,U,29890,999,72416,.44323E-3,.798E-5,0
FENGYUN 1C DEB,1999-025GM,2021-02-09T03:47:47.532192,13.98073602,.0067144,98.8785,94.8816,126.6195,299.8102,0,U,29891,999,71778,.29979E-3,.392E-5,0
FENGYUN 1C DEB,1999-025GN,2021-02-09T04:31:21.216864,14.03547138,.0274113,99.1732,123.3460,225.4755,189.7028,0,U,29892,999,71692,.41955E-3,.869E-5,0
FENGYUN 1C DEB,1999-025GP,2021-02-09T04:27:54.866016,13.78475673,.0173685,98.5397,296.3363,259.4918,254.9374,0,U,29893,999,70781,.31146E-4,-.4E-7,0
FENGYUN 1C DEB,1999-025GQ,2021-02-09T11:59:36.987360,13.78321256,.0172983,99.6488,53.7579,357.9597,155.4740,0,U,29894,999,70713,.18564E-3,.163E-5,0
FENGYUN 1C DEB,1999-025GR,2021-02-09T10:35:59.377344,13.87848738,.0369598,99.8813,352.9750,15.6203,98.1306,0,U,29895,999,70884,.56863E-3,.1111E-4,0
FENGYUN 1C DEB,1999-025GS,2021-02-09T06:31:41.666592,13.63095470,.0244681,99.5277,313.1980,312.5316,175.0903,0,U,29896,999,69947,.58272E-4,.1E-6,0
FENGYUN 1C DEB,1999-025GT,2021-02-09T10:39:33.658848,13.48693455,.0317636,98.6391,110.1170,17.5483,354.2882,0,U,29897,999,69060,.50357E-3,.393E-5,0
FENGYUN 1C DEB,1999-025GU,2021-02-09T10:58:15.708000,13.53335104,.0478336,98.2343,287.3131,191.1351,344.4982,0,U,29898,999,69147,-.18055E-3,-.284E-5,0
FENGYUN 1C DEB,1999-025GV,2021-02-09T12:45:27.733536,13.36784638,.0354758,98.6582,72.8297,198.2660,160.5455,0,U,29899,999,68654,.7725E-4,.22E-6,0
FENGYUN 1C DEB,1999-025GX,2021-02-09T08:38:36.208320,13.31971936,.0382871,98.7629,83.0029,359.3273,11.6532,0,U,29901,999,68381,.11189E-3,.45E-6,0
FENGYUN 1C DEB,1999-025GZ,2021-02-09T10:54:06.211584,14.54062559,.0080433,99.0006,25.3327,197.8801,161.9560,0,U,29903,999,74146,.20539E-3,.848E-5,0
FENGYUN 1C DEB,1999-025HA,2021-02-09T12:39:12.895776,14.36432484,.0232344,98.9548,323.2490,129.2209,232.9855,0,U,29904,999,73641,.76832E-4,.251E-5,0
FENGYUN 1C DEB,1999-025HC,2021-02-09T10:34:15.115872,14.25020117,.0049304,98.7776,109.5982,300.0403,59.5890,0,U,29906,999,72852,.38354E-3,.864E-5,0
FENGYUN 1C DEB,1999-025HD,2021-02-09T16:41:34.332864,14.01818741,.0093948,99.2389,65.7893,113.2643,313.0628,0,U,29907,999,71787,.28544E-3,.406E-5,0
FENGYUN 1C DEB,1999-025HF,2021-02-09T04:16:51.585312,14.28551042,.0061987,98.7104,111.6769,216.8206,168.7444,0,U,29909,999,73022,.31351E-3,.758E-5,0
FENGYUN 1C DEB,1999-025HH,2021-02-09T09:19:12.777312,14.13009486,.0032218,98.8915,85.5785,146.1437,225.5908,0,U,29911,999,72434,.15954E-3,.255E-5,0
FENGYUN 1C DEB,1999-025HJ,2021-02-09T11:24:11.866176,14.23355404,.0052837,98.8254,103.9994,339.7030,148.1207,0,U,29912,999,72786,.25454E-3,.54E-5,0
FENGYUN 1C DEB,1999-025HK,2021-02-09T12:08:38.902848,14.05110547,.0064692,98.8476,68.5053,191.8795,336.8788,0,U,29913,999,72132,-.42758E-4,-.113E-5,0
